2023-10-10 09:38:02.949761,31,31,True,20
2023-10-10 09:40:05.285783,64,68,True,19
2023-10-10 09:40:13.251243,69,3,False,0
2023-10-10 09:40:14.171180,6,99,True,46
2023-10-10 09:40:15.018874,42,8,False,0
2023-10-10 09:40:16.424268,75,82,True,55
2023-10-10 09:40:17.039404,2,15,False,0
2023-10-10 09:40:17.859137,81,34,True,34
2023-10-10 09:40:22.613674,85,74,True,45
2023-10-10 09:40:24.519554,99,90,True,69
2023-10-10 09:40:25.127476,81,30,True,42
2023-10-10 09:40:25.784390,78,26,True,73
2023-10-10 09:40:26.685628,13,36,True,94
2023-10-10 09:40:35.574025,12,16,False,0
2023-10-10 09:40:36.496518,21,86,True,21
2023-10-10 09:41:44.907683,36,87,True,48
2023-10-10 09:41:46.706209,61,5,False,0
2023-10-10 09:41:46.871860,37,33,True,92
2023-10-10 09:41:47.028126,42,12,False,0
2023-10-10 09:41:47.191978,99,20,False,0
2023-10-10 09:41:47.327881,23,77,True,24
2023-10-10 09:41:47.479947,11,21,True,60
2023-10-10 09:41:47.630092,72,81,True,87
2023-10-10 09:41:47.780980,91,100,True,100
2023-10-10 09:41:47.908142,43,59,True,90
2023-10-10 09:41:48.213999,27,32,True,1
2023-10-10 09:41:48.327195,80,88,True,80
2023-10-10 09:42:55.460901,12,49,True,30
2023-10-10 09:42:55.603153,64,90,True,59
2023-10-10 09:42:55.739528,23,63,True,56
2023-10-10 09:42:55.884042,58,29,True,99
2023-10-10 09:42:56.055007,6,23,True,71
2023-10-10 09:42:56.235148,15,93,True,74
2023-10-10 09:42:56.411794,97,43,True,52
2023-10-10 09:42:56.547441,18,39,True,93
2023-10-10 09:42:56.838425,32,18,False,0
2023-10-10 09:42:57.046199,30,66,True,21
2023-10-10 09:42:57.210944,16,73,True,96
2023-10-10 09:42:57.360560,26,17,False,0
2023-10-10 09:42:57.545307,98,13,False,0
2023-10-10 09:42:57.714404,36,91,True,65
2023-10-10 09:42:57.898349,46,24,True,74
2023-10-10 09:42:58.060012,8,78,True,56
2023-10-10 09:42:58.236153,59,85,True,96
2023-10-10 09:42:58.400090,52,96,True,39
2023-10-10 09:42:58.559274,54,33,True,45
2023-10-10 09:42:58.709916,69,3,False,0
2023-10-10 09:42:58.885229,78,89,True,28
2023-10-10 09:42:59.050115,100,48,True,3
2023-10-10 09:42:59.236045,10,81,True,22
2023-10-10 09:42:59.410480,30,94,True,95
2023-10-10 09:42:59.564590,99,43,True,51
2023-10-10 09:42:59.958584,39,74,True,10
2023-10-10 09:43:00.254969,9,82,True,48
2023-10-10 09:43:00.444620,85,95,True,53
2023-10-10 09:43:00.608010,78,80,True,85
2023-10-10 09:43:00.770147,58,55,True,35
2023-10-10 09:43:01.002185,65,54,True,22
2023-10-10 09:43:03.659641,98,12,False,0
2023-10-10 09:43:03.827278,54,17,False,0
2023-10-10 09:43:03.964872,59,45,True,91
2023-10-10 09:43:04.571799,53,44,True,52
2023-10-10 09:43:04.950450,64,33,True,50
2023-10-10 09:43:05.756347,61,54,True,67
2023-10-10 09:43:06.013772,75,16,False,0
2023-10-10 09:43:06.195110,93,56,True,20
2023-10-10 09:43:06.365381,95,1,False,0
2023-10-10 09:43:06.506391,50,62,True,95
2023-10-10 09:43:06.680974,26,55,True,11
2023-10-10 09:43:06.839363,49,33,True,2
2023-10-10 09:43:07.006119,28,8,False,0
2023-10-10 09:43:07.154823,41,62,True,92
2023-10-10 09:43:07.309450,24,4,False,0
2023-10-10 09:43:07.470187,30,11,False,0
2023-10-10 09:43:07.659899,42,8,False,0
2023-10-10 09:43:07.875940,68,70,True,34
2023-10-10 09:43:08.470074,73,79,True,9
2023-10-10 09:43:08.604104,28,60,True,1
2023-10-10 09:43:08.736133,16,61,True,69
2023-10-10 09:43:08.874164,34,19,False,0
2023-10-10 09:43:09.072454,30,58,True,57
2023-10-10 09:43:09.204526,25,41,True,35
2023-10-10 09:43:09.433041,43,82,True,45
2023-10-10 09:43:09.642515,48,9,False,0
2023-10-10 09:43:09.839475,62,14,False,0
2023-10-10 09:43:10.034278,50,25,True,64
2023-10-10 09:43:10.231425,86,18,False,0
2023-10-10 09:43:10.451033,44,92,True,88
2023-10-10 09:43:10.649869,3,16,False,0
2023-10-10 09:43:11.786823,42,1,False,0
2023-10-10 09:43:11.951757,19,26,True,52
2023-10-10 09:43:12.108317,93,42,True,42
2023-10-10 09:43:12.266403,5,13,False,0
2023-10-10 09:43:12.419241,47,4,False,0
2023-10-10 09:43:12.554391,13,7,False,0
2023-10-10 09:43:12.815998,82,25,True,62
2023-10-10 09:43:12.965247,37,38,True,5
2023-10-10 09:43:13.123247,79,54,True,85
2023-10-10 09:43:13.286257,22,92,True,36
2023-10-10 09:43:13.447628,77,93,True,59
2023-10-10 09:43:13.612538,29,79,True,44
2023-10-10 09:43:13.774011,83,87,True,88
2023-10-10 09:43:13.938412,22,7,False,0
2023-10-10 09:43:14.097059,49,54,True,84
2023-10-10 09:43:14.253464,84,71,True,21
2023-10-10 09:43:14.467810,62,96,True,11
2023-10-10 09:43:14.647058,3,62,True,91
2023-10-10 09:43:14.811849,47,89,True,2
2023-10-10 09:43:14.975373,90,81,True,16
2023-10-10 09:43:15.131485,60,84,True,57
2023-10-10 09:43:15.503914,66,13,False,0
2023-10-10 09:43:15.769340,98,55,True,10
2023-10-10 09:43:15.940712,59,94,True,61
2023-10-10 09:43:16.098779,54,56,True,20
2023-10-10 09:43:16.268496,91,27,True,38
2023-10-10 09:43:16.421090,33,42,True,83
2023-10-10 09:43:16.594932,64,44,True,32
2023-10-10 09:43:16.752227,71,100,True,71
2023-10-10 09:43:16.912997,91,51,True,53
2023-10-10 09:43:17.095570,85,91,True,45
2023-10-10 09:43:17.266038,56,43,True,12
2023-10-10 09:43:17.428043,72,34,True,40
2023-10-10 09:43:17.587336,53,77,True,5
2023-10-10 09:43:17.730446,3,90,True,30
2023-10-10 09:43:17.910643,69,50,True,57
2023-10-10 09:43:18.075187,21,83,True,43
2023-10-10 09:43:18.245151,39,19,False,0
